lead_time,days_in_waiting_list,adr,revenue,total_of_special_requests,booking_changes,is_canceled,customer_type_id,guest_type_id,hotel_id,arrival_date_id,nights_stayed_id,reservation_details_id,market_key,guests_info_id,reservation_status_id,deposit_type_id,primary_key
12,0,209.20499999999998,0.0,0,0,1,2,2,1,400,2,2,3,7382,2,1,7382
86,0,209.0,0.0,0,0,1,1,2,1,400,2,13,3,7383,2,1,7383
12,0,209.20499999999998,0.0,0,0,1,1,2,1,400,3,2,3,7384,2,1,7384
28,0,209.20499999999998,0.0,0,0,1,2,2,1,400,11,2,17,7385,2,1,7385
139,0,209.20499999999998,0.0,0,0,1,1,2,1,400,11,6,3,7386,2,1,7386
18,0,209.20499999999998,0.0,0,0,1,1,2,1,400,11,2,3,7387,2,1,7387
139,0,209.20499999999998,0.0,0,0,1,1,2,1,400,11,6,3,7388,2,1,7388
48,0,209.20499999999998,0.0,0,0,1,1,2,1,400,12,5,3,7389,2,1,7389
55,0,209.20499999999998,0.0,0,0,1,1,2,1,400,12,5,3,7390,2,1,7390
69,0,209.0,0.0,0,0,1,1,2,1,400,6,13,3,7391,2,1,7391
332,0,190.0,0.0,2,0,1,2,2,1,400,7,5,3,7392,2,1,7392
338,0,209.20499999999998,0.0,1,2,1,2,12,1,400,7,11,3,7393,2,1,7393
197,0,103.7,0.0,2,0,1,2,1,1,400,7,25,34,7394,2,1,7394
199,0,100.8,0.0,0,0,1,2,2,1,400,7,2,29,7395,2,1,7395
239,0,126.0,0.0,2,0,1,2,2,1,400,8,2,3,7396,2,1,7396
13,0,209.20499999999998,0.0,0,0,1,1,2,1,401,2,25,3,7397,2,1,7397
51,0,209.0,0.0,1,0,1,2,2,1,401,2,13,17,7398,2,1,7398
304,0,209.20499999999998,209.20499999999998,1,0,0,1,5,1,401,1,11,3,7399,1,1,7399
152,0,209.20499999999998,0.0,0,0,1,2,5,1,401,2,11,3,7400,2,1,7400
13,0,209.20499999999998,0.0,0,0,1,1,2,1,401,2,16,3,7401,2,1,7401
68,0,209.20499999999998,0.0,0,0,1,1,2,1,401,14,5,3,7402,2,1,7402
121,0,189.0,0.0,0,0,1,2,2,1,401,14,2,17,7403,2,1,7403
87,0,204.0,0.0,0,0,1,1,3,1,401,14,2,9,7404,2,1,7404
118,0,201.0,0.0,0,0,1,1,2,1,401,2,2,3,7405,2,1,7405
129,0,189.0,0.0,0,0,1,1,2,1,401,14,2,3,7406,2,1,7406
138,0,209.20499999999998,0.0,0,2,1,1,4,1,401,14,6,3,7407,2,1,7407
23,0,209.20499999999998,0.0,1,0,1,1,2,1,401,14,2,3,7408,2,1,7408
21,0,209.20499999999998,0.0,1,0,1,1,2,1,401,14,2,3,7409,2,1,7409
57,0,209.20499999999998,0.0,0,0,1,1,2,1,401,14,25,3,7410,2,1,7410
23,0,209.20499999999998,0.0,1,0,1,1,2,1,401,14,2,3,7411,2,1,7411
19,0,209.20499999999998,0.0,0,0,1,1,2,1,401,14,2,3,7412,2,1,7412
138,0,209.20499999999998,0.0,0,0,1,1,2,1,401,14,6,3,7413,2,1,7413
92,0,209.20499999999998,0.0,0,0,1,2,2,1,401,15,6,9,7414,2,1,7414
41,0,209.20499999999998,0.0,0,0,1,1,3,1,401,15,12,9,7415,2,1,7415
51,0,189.0,0.0,0,0,1,1,2,1,401,16,2,3,7416,2,1,7416
116,0,209.20499999999998,0.0,0,0,1,1,2,1,401,18,5,3,7417,2,1,7417
343,0,205.0,0.0,0,1,1,2,2,1,401,18,16,3,7418,2,1,7418
291,0,195.3,0.0,1,0,1,2,2,1,401,16,44,17,7419,2,1,7419
10,0,209.0,0.0,0,0,1,2,2,1,402,1,1,3,7420,2,1,7420
114,0,209.20499999999998,0.0,0,0,1,1,12,1,402,22,22,3,7421,2,1,7421
69,0,209.0,0.0,2,0,1,5,2,1,402,22,13,3,7422,2,1,7422
53,0,189.0,0.0,1,0,1,2,2,1,402,22,2,1,7423,2,1,7423
69,0,209.0,0.0,2,0,1,5,2,1,402,22,13,3,7424,2,1,7424
113,0,209.20499999999998,0.0,0,0,1,1,2,1,402,22,5,3,7425,2,1,7425
140,0,209.20499999999998,0.0,0,0,1,2,3,1,402,22,11,3,7426,2,1,7426
91,0,189.0,0.0,0,0,1,1,2,1,402,22,2,3,7427,2,1,7427
113,0,209.20499999999998,0.0,0,0,1,1,2,1,402,22,5,3,7428,2,1,7428
8,0,209.20499999999998,0.0,2,0,1,1,1,1,402,22,6,3,7429,2,1,7429
140,0,191.0,0.0,0,1,1,2,2,1,402,22,2,3,7430,2,1,7430
99,0,209.20499999999998,0.0,1,0,1,1,5,1,402,20,11,3,7431,2,1,7431
24,0,209.20499999999998,0.0,0,0,1,2,5,1,402,20,11,3,7432,2,1,7432
121,0,197.67,0.0,0,0,1,2,2,1,402,20,2,3,7433,2,1,7433
131,0,195.6,0.0,0,0,1,2,4,1,402,15,2,9,7434,2,1,7434
345,0,113.4,0.0,0,0,1,2,2,1,402,15,2,3,7435,2,1,7435
107,0,209.20499999999998,0.0,0,0,1,2,4,1,402,15,44,6,7436,2,1,7436
360,0,113.4,0.0,2,0,1,2,2,1,402,15,2,3,7437,2,1,7437
348,0,113.4,0.0,2,0,1,2,2,1,402,12,2,3,7438,2,1,7438
166,0,170.0,0.0,2,0,1,2,2,1,402,12,2,3,7439,2,1,7439
19,0,209.20499999999998,0.0,0,0,1,1,2,1,402,12,6,3,7440,2,1,7440
61,0,140.0,0.0,0,0,1,2,2,1,402,12,2,3,7441,2,1,7441
61,0,140.0,0.0,0,0,1,2,2,1,402,12,2,3,7442,2,1,7442
166,0,170.0,0.0,2,0,1,2,2,1,402,12,2,3,7443,2,1,7443
10,0,209.20499999999998,0.0,0,0,1,1,2,1,402,6,25,3,7444,2,1,7444
57,0,209.20499999999998,0.0,0,0,1,1,5,1,402,6,11,3,7445,2,1,7445
85,0,209.20499999999998,0.0,0,0,1,1,5,1,402,12,11,3,7446,2,1,7446
162,0,209.20499999999998,0.0,0,0,1,1,2,1,402,7,16,3,7447,2,1,7447
110,0,201.86,0.0,0,0,1,1,2,1,402,7,13,3,7448,2,1,7448
82,0,201.86,0.0,0,0,1,1,2,1,402,7,13,3,7449,2,1,7449
162,0,189.0,0.0,1,1,1,1,5,1,402,7,3,9,7450,2,1,7450
82,0,201.86,0.0,0,0,1,1,2,1,402,7,13,3,7451,2,1,7451
169,0,154.64,0.0,0,0,1,2,2,1,402,16,6,6,7452,2,1,7452
141,0,179.0,0.0,0,0,1,1,2,1,402,16,2,3,7453,2,1,7453
169,0,141.6,0.0,0,0,1,2,2,1,402,16,13,74,7454,2,1,7454
105,0,209.20499999999998,0.0,0,0,1,1,5,1,402,21,8,3,7455,2,1,7455
133,0,209.20499999999998,0.0,0,1,1,2,3,1,402,21,59,9,7456,2,1,7456
12,0,197.1,0.0,0,0,1,2,2,1,403,23,2,8,7457,2,1,7457
60,0,189.0,0.0,0,0,1,1,2,1,403,23,2,3,7458,2,1,7458
3,0,209.20499999999998,0.0,0,0,1,2,2,1,403,24,25,3,7459,2,1,7459
49,0,209.20499999999998,0.0,0,0,1,2,2,1,403,15,3,6,7460,2,1,7460
123,0,209.20499999999998,0.0,2,0,1,1,2,1,403,12,6,3,7461,2,1,7461
63,0,209.20499999999998,0.0,0,2,1,2,14,1,403,12,12,6,7462,2,1,7462
87,0,209.20499999999998,0.0,0,0,1,2,5,1,403,12,11,3,7463,2,1,7463
54,0,189.0,0.0,0,0,1,1,2,1,403,7,2,3,7464,2,1,7464
95,0,195.86,0.0,0,0,1,2,2,1,403,7,5,26,7465,2,1,7465
95,0,209.20499999999998,0.0,1,0,1,2,3,1,403,7,5,26,7466,2,1,7466
212,0,140.0,0.0,2,0,1,2,2,1,403,8,2,3,7467,2,1,7467
85,0,209.20499999999998,0.0,1,1,1,5,7,1,403,8,3,9,7468,2,1,7468
212,0,160.0,0.0,2,0,1,2,2,1,403,8,13,3,7469,2,1,7469
212,0,140.0,0.0,2,0,1,2,2,1,403,8,2,3,7470,2,1,7470
212,0,131.0,0.0,2,0,1,2,1,1,403,8,2,3,7471,2,1,7471
212,0,140.0,0.0,2,0,1,2,2,1,403,8,2,3,7472,2,1,7472
291,0,126.0,378.0,2,1,0,1,2,1,404,14,2,3,7473,1,1,7473
291,0,126.0,378.0,2,1,0,1,2,1,404,14,2,3,7474,1,1,7474
291,0,126.0,378.0,2,1,0,1,2,1,404,14,2,3,7475,1,1,7475
291,0,209.20499999999998,627.615,2,1,0,1,12,1,404,14,22,3,7476,1,1,7476
291,0,126.0,378.0,2,1,0,1,2,1,404,14,2,3,7477,1,1,7477
135,0,209.20499999999998,0.0,0,1,1,1,2,1,404,11,25,3,7478,2,1,7478
154,0,209.20499999999998,0.0,0,0,1,2,5,1,404,11,11,3,7479,2,1,7479
348,0,140.16,560.64,2,0,0,2,3,1,404,11,2,17,7480,1,1,7480
83,0,209.20499999999998,0.0,0,2,1,2,3,1,404,5,13,3,7481,2,1,7481
175,0,172.0,0.0,1,0,1,2,2,1,404,5,2,3,7482,2,1,7482
78,0,209.20499999999998,0.0,0,0,1,2,2,1,404,5,3,17,7483,2,1,7483
175,0,160.0,0.0,1,0,1,2,2,1,404,5,2,3,7484,2,1,7484
78,0,209.20499999999998,0.0,0,0,1,2,2,1,404,5,3,17,7485,2,1,7485
20,0,209.20499999999998,0.0,0,0,1,1,2,1,404,5,6,3,7486,2,1,7486
205,0,157.25,0.0,0,0,1,2,2,1,404,5,12,9,7487,2,1,7487
78,0,209.20499999999998,0.0,0,0,1,2,2,1,404,5,3,17,7488,2,1,7488
135,0,209.20499999999998,0.0,0,0,1,1,2,1,404,5,25,3,7489,2,1,7489
222,0,144.61,0.0,0,0,1,6,3,1,404,27,5,33,7490,2,1,7490
90,0,209.20499999999998,0.0,0,0,1,1,2,1,404,27,5,3,7491,2,1,7491
54,0,209.20499999999998,0.0,0,0,1,1,2,1,404,27,25,3,7492,2,1,7492
222,0,161.55,0.0,0,0,1,6,14,1,404,27,5,33,7493,2,1,7493
200,0,110.32,0.0,0,0,1,6,3,1,404,7,25,33,7494,2,1,7494
240,0,113.05,0.0,1,0,1,2,2,1,404,7,2,9,7495,2,1,7495
96,0,209.20499999999998,0.0,0,0,1,2,2,1,404,7,25,3,7496,2,1,7496
149,0,209.20499999999998,0.0,0,0,1,2,2,1,404,7,25,3,7497,2,1,7497
240,0,113.05,0.0,1,0,1,2,2,1,404,7,2,9,7498,2,1,7498
166,0,188.14,0.0,1,0,1,2,2,1,404,7,6,9,7499,2,1,7499
201,0,140.0,0.0,1,0,1,2,2,1,404,7,2,3,7500,2,1,7500
196,0,201.25,0.0,1,1,1,2,3,1,404,7,16,1,7501,2,1,7501
146,0,209.20499999999998,0.0,0,0,1,2,2,1,404,7,25,3,7502,2,1,7502
158,0,170.0,0.0,0,0,1,2,2,1,404,7,2,3,7503,2,1,7503
200,0,124.2,0.0,0,0,1,6,2,1,404,7,25,33,7504,2,1,7504
119,0,209.20499999999998,0.0,0,0,1,5,2,1,404,31,16,3,7505,2,1,7505
119,0,209.20499999999998,0.0,0,0,1,5,2,1,404,31,5,3,7506,2,1,7506
0,0,209.20499999999998,0.0,1,0,1,2,2,1,405,1,2,1,7507,2,1,7507
12,0,209.0,0.0,1,0,1,2,2,1,405,2,2,3,7508,2,1,7508
100,0,195.0,0.0,0,0,1,5,2,1,405,2,2,3,7509,2,1,7509
10,0,209.20499999999998,0.0,3,1,1,1,7,1,405,2,13,3,7510,2,1,7510
142,0,179.0,0.0,0,0,1,1,2,1,405,3,2,3,7511,2,1,7511
28,0,209.20499999999998,0.0,0,0,1,1,2,1,405,3,2,3,7512,2,1,7512
75,0,209.20499999999998,0.0,0,0,1,1,2,1,405,3,6,3,7513,2,1,7513
292,0,209.20499999999998,0.0,2,0,1,2,12,1,405,3,22,3,7514,2,1,7514
293,0,126.0,0.0,2,0,1,2,2,1,405,3,2,3,7515,2,1,7515
79,0,202.33,0.0,1,0,1,2,2,1,405,3,13,3,7516,2,1,7516
28,0,209.20499999999998,0.0,0,0,1,1,2,1,405,3,2,3,7517,2,1,7517
75,0,209.20499999999998,0.0,0,0,1,1,12,1,405,4,75,3,7518,2,1,7518
75,0,209.20499999999998,0.0,0,0,1,1,12,1,405,4,22,3,7519,2,1,7519
61,0,209.0,0.0,0,0,1,1,2,1,405,4,13,3,7520,2,1,7520
155,0,209.20499999999998,0.0,0,0,1,2,2,1,405,4,16,3,7521,2,1,7521
183,0,115.2,0.0,0,2,1,2,2,1,405,4,2,74,7522,2,1,7522
167,0,131.0,0.0,0,0,1,2,4,1,405,29,13,46,7523,2,1,7523
168,0,209.20499999999998,0.0,0,0,1,2,2,1,405,27,6,3,7524,2,1,7524
55,0,168.63,0.0,0,0,1,2,2,1,405,7,25,6,7525,2,1,7525
127,0,209.20499999999998,0.0,0,2,1,1,3,1,405,17,13,3,7526,2,1,7526
245,0,170.0,0.0,1,0,1,2,2,1,405,10,25,3,7527,2,1,7527
195,0,124.2,0.0,0,0,1,2,2,1,405,10,25,50,7528,2,1,7528
143,0,209.20499999999998,0.0,0,0,1,1,5,1,405,8,11,3,7529,2,1,7529
143,0,177.79,0.0,0,0,1,1,2,1,405,8,2,3,7530,2,1,7530
143,0,177.79,0.0,0,0,1,1,2,1,405,8,2,3,7531,2,1,7531
106,0,209.0,0.0,0,4,1,1,2,1,406,2,13,3,7532,2,1,7532
23,0,209.20499999999998,0.0,0,0,1,1,2,1,406,3,2,3,7533,2,1,7533
137,0,209.20499999999998,0.0,0,0,1,1,12,1,406,3,22,3,7534,2,1,7534
22,0,209.20499999999998,0.0,0,0,1,1,2,1,406,3,13,3,7535,2,1,7535
23,0,209.20499999999998,0.0,0,0,1,1,2,1,406,3,2,3,7536,2,1,7536
16,0,209.20499999999998,0.0,0,0,1,1,1,1,406,4,13,3,7537,2,1,7537
56,0,189.0,0.0,2,0,1,1,2,1,406,4,2,3,7538,2,1,7538
78,0,209.20499999999998,0.0,0,0,1,1,2,1,406,5,5,3,7539,2,1,7539
79,0,199.0,0.0,0,0,1,1,2,1,406,5,13,9,7540,2,1,7540
24,0,209.20499999999998,0.0,0,0,1,1,2,1,406,5,2,3,7541,2,1,7541
187,0,143.1,0.0,1,0,1,2,2,1,406,5,16,136,7542,2,1,7542
144,0,176.0,0.0,0,0,1,2,2,1,406,6,2,3,7543,2,1,7543
112,0,179.0,0.0,1,0,1,2,2,1,406,6,2,3,7544,2,1,7544
134,0,209.20499999999998,0.0,0,1,1,1,4,1,406,6,25,3,7545,2,1,7545
26,0,209.20499999999998,0.0,0,0,1,1,2,1,406,5,2,3,7546,2,1,7546
173,0,174.0,0.0,1,0,1,2,2,1,406,10,2,3,7547,2,1,7547
180,0,143.1,0.0,0,0,1,2,2,1,406,38,16,136,7548,2,1,7548
73,0,209.20499999999998,0.0,0,0,1,1,2,1,406,30,5,3,7549,2,1,7549
3,0,209.20499999999998,0.0,1,0,1,2,2,1,407,2,6,3,7550,2,1,7550
77,0,209.20499999999998,0.0,0,1,1,1,2,1,407,2,6,3,7551,2,1,7551
51,0,209.20499999999998,0.0,1,2,1,1,2,1,407,2,110,9,7552,2,1,7552
81,0,179.0,0.0,0,0,1,2,2,1,407,3,2,3,7553,2,1,7553
27,0,200.1,0.0,0,0,1,2,2,1,407,3,2,9,7554,2,1,7554
165,0,209.20499999999998,0.0,0,0,1,1,2,1,407,3,16,3,7555,2,1,7555
165,0,209.20499999999998,0.0,0,0,1,1,2,1,407,3,5,3,7556,2,1,7556
165,0,209.20499999999998,0.0,0,0,1,1,2,1,407,3,5,3,7557,2,1,7557
165,0,209.20499999999998,0.0,0,0,1,1,2,1,407,3,5,3,7558,2,1,7558
165,0,209.20499999999998,0.0,0,0,1,1,2,1,407,3,16,3,7559,2,1,7559
16,0,209.20499999999998,0.0,1,0,1,1,2,1,407,3,6,3,7560,2,1,7560
165,0,209.20499999999998,0.0,0,0,1,1,2,1,407,3,16,3,7561,2,1,7561
149,0,209.20499999999998,0.0,0,0,1,1,5,1,407,11,11,3,7562,2,1,7562
165,0,209.20499999999998,0.0,0,0,1,1,2,1,407,3,5,3,7563,2,1,7563
165,0,209.20499999999998,0.0,0,1,1,1,4,1,407,3,16,3,7564,2,1,7564
165,0,209.20499999999998,0.0,0,0,1,1,2,1,407,3,5,3,7565,2,1,7565
29,0,209.20499999999998,0.0,1,0,1,2,2,1,407,7,6,3,7566,2,1,7566
116,0,209.20499999999998,0.0,0,0,1,2,3,1,407,7,12,6,7567,2,1,7567
14,0,208.48,0.0,0,0,1,2,3,1,407,7,6,5,7568,2,1,7568
54,0,209.20499999999998,0.0,0,0,1,1,2,1,407,7,6,3,7569,2,1,7569
86,0,209.20499999999998,0.0,0,0,1,1,2,1,407,10,6,3,7570,2,1,7570
80,0,209.20499999999998,0.0,0,2,1,1,2,1,407,33,6,3,7571,2,1,7571
360,0,59.8,837.1999999999999,0,0,0,4,2,1,407,8,2,21,7572,1,1,7572
48,0,199.0,0.0,1,0,1,1,2,1,408,2,2,3,7573,2,1,7573
159,0,209.20499999999998,0.0,0,0,1,2,5,1,408,2,11,3,7574,2,1,7574
12,0,209.20499999999998,0.0,1,0,1,1,2,1,408,2,13,3,7575,2,1,7575
59,0,209.20499999999998,0.0,0,0,1,1,12,1,408,14,22,3,7576,2,1,7576
328,0,120.1,480.4,0,1,0,4,2,1,408,15,25,21,7577,1,1,7577
70,0,200.7,0.0,0,0,1,2,23,1,408,12,3,1,7578,2,1,7578
13,0,209.20499999999998,0.0,1,0,1,2,2,1,408,12,13,3,7579,2,1,7579
174,0,180.0,0.0,1,2,1,2,2,1,408,7,13,3,7580,2,1,7580
104,0,188.78,0.0,0,0,1,1,2,1,408,17,2,3,7581,2,1,7581
166,0,203.89,0.0,0,0,1,1,2,1,408,17,6,3,7582,2,1,7582
288,0,117.19,820.3299999999999,0,0,0,1,2,1,408,7,13,52,7583,1,1,7583
0,0,209.0,0.0,0,0,1,1,2,1,409,1,2,3,7584,2,1,7584
26,0,209.20499999999998,0.0,0,0,1,1,12,1,409,22,22,3,7585,2,1,7585
26,0,209.20499999999998,0.0,0,0,1,1,2,1,409,22,16,3,7586,2,1,7586
151,0,194.5,0.0,0,0,1,2,2,1,409,22,13,17,7587,2,1,7587
140,0,209.20499999999998,0.0,0,1,1,1,12,1,409,15,75,3,7588,2,1,7588
86,0,209.20499999999998,0.0,0,0,1,1,2,1,409,15,5,3,7589,2,1,7589
86,0,209.20499999999998,0.0,0,0,1,1,2,1,409,15,5,3,7590,2,1,7590
86,0,209.20499999999998,0.0,0,0,1,1,2,1,409,15,5,3,7591,2,1,7591
190,0,144.0,0.0,2,1,1,2,3,1,409,12,13,19,7592,2,1,7592
86,0,209.20499999999998,0.0,0,0,1,2,2,1,409,6,13,1,7593,2,1,7593
32,0,209.20499999999998,0.0,0,0,1,1,2,1,409,6,13,3,7594,2,1,7594
116,0,199.0,0.0,0,0,1,1,2,1,409,7,13,3,7595,2,1,7595
100,0,209.20499999999998,0.0,0,0,1,2,12,1,409,7,22,3,7596,2,1,7596
107,0,209.20499999999998,0.0,0,0,1,1,2,1,409,7,6,3,7597,2,1,7597
227,0,126.0,0.0,0,0,1,2,2,1,409,7,2,3,7598,2,1,7598
137,0,189.42,0.0,0,0,1,2,3,1,409,7,25,6,7599,2,1,7599
185,0,185.0,0.0,0,0,1,2,2,1,409,7,25,9,7600,2,1,7600
173,0,172.0,0.0,0,0,1,2,2,1,409,7,2,3,7601,2,1,7601
131,0,143.2,0.0,0,0,1,2,7,1,409,16,2,137,7602,2,1,7602
249,0,140.4,0.0,1,0,1,2,2,1,409,21,13,3,7603,2,1,7603
193,0,122.4,0.0,0,0,1,2,2,1,409,21,2,9,7604,2,1,7604
100,0,209.20499999999998,0.0,0,1,1,1,4,1,409,26,13,3,7605,2,1,7605
100,0,209.20499999999998,0.0,0,1,1,1,5,1,409,26,11,3,7606,2,1,7606
218,0,91.55,0.0,0,0,1,2,2,1,409,8,2,13,7607,2,1,7607
165,0,170.0,0.0,0,0,1,1,2,1,410,24,2,3,7608,2,1,7608
55,0,209.20499999999998,0.0,0,0,1,1,12,1,410,15,22,3,7609,2,1,7609
17,0,206.5,0.0,1,0,1,1,2,1,410,15,2,3,7610,2,1,7610
73,0,205.0,0.0,0,2,1,1,2,1,410,12,13,3,7611,2,1,7611
200,0,175.0,0.0,2,0,1,2,2,1,410,6,6,3,7612,2,1,7612
115,0,184.8,0.0,0,0,1,2,2,1,410,7,5,137,7613,2,1,7613
115,0,184.8,0.0,0,0,1,2,3,1,410,7,5,137,7614,2,1,7614
167,0,180.57,0.0,1,0,1,2,2,1,410,7,2,3,7615,2,1,7615
305,0,161.0,0.0,1,0,1,2,3,1,410,7,25,74,7616,3,1,7616
67,0,197.1,0.0,0,0,1,1,2,1,410,21,3,9,7617,2,1,7617
367,0,70.0,980.0,1,0,0,1,2,1,410,8,13,27,7618,1,1,7618
367,0,57.8,809.1999999999999,1,0,0,4,2,1,410,8,2,27,7619,1,1,7619
6,0,199.0,0.0,0,0,1,1,2,1,411,23,2,3,7620,3,1,7620
12,0,189.0,0.0,0,0,1,2,1,1,411,23,2,1,7621,2,1,7621
45,0,209.20499999999998,0.0,0,0,1,1,2,1,411,22,2,3,7622,2,1,7622
45,0,209.20499999999998,0.0,0,0,1,1,2,1,411,22,2,3,7623,2,1,7623
42,0,209.20499999999998,0.0,0,0,1,1,2,1,411,14,6,3,7624,2,1,7624
12,0,209.20499999999998,0.0,1,0,1,1,2,1,411,14,6,3,7625,2,1,7625
259,0,126.0,0.0,1,0,1,2,2,1,411,14,2,3,7626,2,1,7626
18,0,209.20499999999998,0.0,0,0,1,1,2,1,411,14,16,3,7627,2,1,7627
77,0,202.0,0.0,0,2,1,1,2,1,411,14,13,3,7628,2,1,7628
14,0,198.0,0.0,0,0,1,2,2,1,411,11,6,1,7629,2,1,7629
54,0,209.20499999999998,0.0,1,0,1,1,12,1,411,5,75,3,7630,2,1,7630
223,0,126.0,0.0,2,0,1,2,7,1,411,5,2,3,7631,2,1,7631
306,0,198.0,0.0,0,0,1,2,5,1,411,27,11,3,7632,2,1,7632
77,0,209.20499999999998,0.0,0,0,1,1,2,1,411,27,16,3,7633,2,1,7633
60,0,187.0,0.0,0,0,1,1,2,1,411,7,2,3,7634,2,1,7634
50,0,200.67,0.0,1,0,1,1,2,1,411,31,13,3,7635,2,1,7635
50,0,200.67,0.0,1,0,1,1,1,1,411,31,13,3,7636,2,1,7636
80,0,194.0,0.0,1,0,1,2,2,1,411,31,131,17,7637,2,1,7637
192,0,195.0,0.0,0,1,1,2,4,1,411,31,2,3,7638,2,1,7638
353,0,192.0,0.0,0,0,1,2,2,1,411,31,11,3,7639,2,1,7639
144,0,200.57,0.0,0,1,1,2,7,1,411,7,25,3,7640,2,1,7640
210,0,149.18,0.0,2,0,1,2,1,1,411,13,25,3,7641,2,1,7641
210,0,192.73,0.0,2,0,1,2,2,1,411,13,16,3,7642,2,1,7642
67,0,168.63,0.0,0,0,1,2,2,1,412,2,6,6,7643,2,1,7643
80,0,209.0,0.0,0,0,1,1,2,1,412,2,6,3,7644,2,1,7644
199,0,131.0,0.0,0,0,1,2,1,1,412,3,6,9,7645,2,1,7645
59,0,189.0,0.0,0,0,1,1,2,1,412,3,2,3,7646,2,1,7646
292,0,126.0,0.0,1,0,1,2,2,1,412,4,2,3,7647,2,1,7647
299,0,144.0,0.0,1,0,1,2,2,1,412,4,13,3,7648,2,1,7648
292,0,169.5,678.0,1,0,0,2,2,1,412,4,24,3,7649,1,1,7649
41,0,209.20499999999998,0.0,0,0,1,2,5,1,412,29,11,3,7650,2,1,7650
174,0,209.20499999999998,0.0,0,0,1,2,2,1,412,7,5,3,7651,2,1,7651
92,0,175.34,0.0,0,0,1,2,1,1,412,7,59,127,7652,2,1,7652
129,0,170.56,0.0,0,0,1,1,2,1,412,17,2,3,7653,2,1,7653
14,0,209.20499999999998,0.0,1,0,1,2,2,1,413,3,12,17,7654,2,1,7654
43,0,209.20499999999998,627.615,0,3,0,2,2,1,413,3,99,9,7655,1,1,7655
47,0,209.20499999999998,0.0,0,0,1,1,2,1,413,4,13,3,7656,2,1,7656
225,0,126.0,0.0,1,0,1,2,2,1,413,4,2,3,7657,2,1,7657
54,0,204.0,0.0,0,0,1,1,2,1,413,4,13,3,7658,2,1,7658
35,0,160.0,0.0,0,0,1,2,2,1,413,4,13,7,7659,2,1,7659
62,0,189.0,0.0,0,0,1,1,2,1,413,4,2,3,7660,2,1,7660
44,0,209.20499999999998,0.0,1,1,1,1,2,1,413,5,5,3,7661,2,1,7661
137,0,189.6,0.0,3,0,1,2,5,1,413,5,68,11,7662,2,1,7662
84,0,194.0,0.0,0,0,1,1,2,1,413,5,13,3,7663,2,1,7663
15,0,209.20499999999998,0.0,0,1,1,2,5,1,413,7,68,128,7664,2,1,7664
74,0,195.43,0.0,0,0,1,2,2,1,413,7,13,3,7665,2,1,7665
90,0,195.0,0.0,0,0,1,1,5,1,413,10,3,9,7666,2,1,7666
0,0,194.0,0.0,0,0,1,1,2,1,414,1,13,3,7667,2,1,7667
6,0,209.20499999999998,0.0,0,0,1,2,2,1,414,1,11,1,7668,2,1,7668
6,0,209.20499999999998,0.0,1,0,1,2,2,1,414,1,12,1,7669,2,1,7669
12,0,199.0,0.0,0,0,1,2,2,1,414,2,2,3,7670,2,1,7670
31,0,197.1,0.0,1,3,1,2,2,1,414,2,13,9,7671,2,1,7671
0,0,209.20499999999998,0.0,1,1,1,2,3,1,414,2,13,9,7672,2,1,7672
29,0,209.20499999999998,0.0,0,0,1,1,2,1,414,3,13,3,7673,2,1,7673
31,0,209.20499999999998,0.0,0,0,1,1,1,1,414,3,13,3,7674,2,1,7674
52,0,157.08,0.0,0,0,1,2,2,1,414,2,13,6,7675,2,1,7675
92,0,189.0,0.0,0,0,1,1,2,1,414,11,13,3,7676,2,1,7676
28,0,209.20499999999998,0.0,2,0,1,1,2,1,414,11,6,3,7677,2,1,7677
44,0,193.29,0.0,3,0,1,2,2,1,414,7,2,3,7678,2,1,7678
44,0,193.29,0.0,3,0,1,2,2,1,414,7,2,3,7679,2,1,7679
80,0,209.0,0.0,0,0,1,1,2,1,415,1,6,3,7680,2,1,7680
0,0,179.0,0.0,0,0,1,2,2,1,415,1,12,1,7681,2,1,7681
234,0,119.0,0.0,1,0,1,2,2,1,415,2,2,9,7682,2,1,7682
234,0,119.0,0.0,1,0,1,2,2,1,415,2,2,9,7683,2,1,7683
57,0,189.0,0.0,0,0,1,1,2,1,415,2,2,3,7684,2,1,7684
27,0,179.2,0.0,0,0,1,1,4,1,415,2,2,139,7685,2,1,7685
12,0,205.67,0.0,0,1,1,2,2,1,415,14,6,1,7686,2,1,7686
51,0,209.20499999999998,0.0,0,0,1,1,5,1,415,14,11,3,7687,2,1,7687
77,0,182.33,0.0,0,0,1,1,2,1,415,14,2,3,7688,2,1,7688
161,0,178.67,0.0,0,0,1,1,2,1,415,14,2,3,7689,2,1,7689
121,0,209.20499999999998,0.0,0,0,1,1,5,1,415,15,11,3,7690,2,1,7690
140,0,204.5,0.0,0,0,1,1,2,1,415,15,6,3,7691,2,1,7691
73,0,209.20499999999998,0.0,0,0,1,1,2,1,415,15,25,3,7692,2,1,7692
228,0,209.20499999999998,0.0,0,0,1,2,12,1,415,15,22,3,7693,2,1,7693
145,0,209.20499999999998,0.0,0,0,1,1,5,1,415,15,11,3,7694,2,1,7694
74,0,209.20499999999998,0.0,0,0,1,1,12,1,415,12,22,3,7695,2,1,7695
95,0,209.20499999999998,0.0,0,0,1,1,12,1,415,12,22,3,7696,2,1,7696
76,0,190.67,0.0,0,0,1,1,2,1,415,6,13,3,7697,2,1,7697
